id,cluster
32711,56
32712,56
32713,63
32714,95
32715,53
32716,56
32717,56
32718,56
32719,56
32720,74
32721,31
32722,20
32723,2
32724,25
32725,63
32726,90
32727,63
32728,42
32730,33
32731,92
32732,33
32733,83
32734,25
32735,56
32736,26
32737,90
32738,52
32739,56
32742,17
32743,76
32744,56
32745,44
32746,48
32747,84
32748,90
32749,89
32750,25
32751,56
32752,84
32753,68
32754,44
32755,87
32756,20
32757,37
32758,54
32759,90
32760,56
32761,56
32762,73
32764,56
32765,56
32767,99
32768,8
32769,44
32770,85
32771,60
32772,72
32773,60
32774,60
32775,44
32776,63
32777,56
32778,38
32779,12
32780,25
32781,51
32782,56
32783,48
32784,25
32785,25
32786,43
32787,73
32788,68
32795,33
32800,32
32801,90
32802,25
32803,8
32804,30
32805,25
32806,13
32807,4
32809,42
32810,17
32811,57
32812,42
32813,46
32817,40
32818,21
32819,56
32820,25
32821,97
32822,44
32823,53
32825,82
32826,15
32827,56
32828,90
32829,60
32830,20
32831,16
32832,90
32833,93
32835,34
32836,56
32837,44
32838,68
32839,30
32840,37
32841,20
32842,75
32843,94
32844,18
32845,59
32846,15
32847,44
32848,46
32849,15
32850,25
32853,56
32855,32
32856,8
32857,28
32858,42
32859,90
32860,54
32861,56
32862,29
32863,89
32864,90
32866,44
32867,82
32874,91
32875,84
32876,56
32877,72
32878,44
32879,73
32880,22
32881,85
32882,37
32883,26
32884,11
32885,56
32886,86
32887,15
32888,53
32889,44
32890,56
32891,59
32892,63
32893,43
32894,43
32895,43
32896,22
32897,70
32898,80
32899,56
32900,22
32901,25
32902,0
32903,90
32904,56
32905,90
32906,25
32907,56
32908,4
32909,82
32910,82
32911,43
32912,43
32913,42
32914,43
32915,37
32916,43
32917,37
32918,22
32919,82
32920,93
32921,72
32922,43
32923,82
32924,1
32925,82
32926,35
32927,43
32928,17
32929,37
32930,22
32931,82
32932,7
32933,17
32934,86
32935,15
32936,37
32937,63
32938,35
32939,16
32940,54
32942,2
32943,71
32944,38
32945,36
32946,15
32947,79
32949,63
32950,68
32951,83
32953,56
32954,91
32955,46
32956,29
32957,71
32958,46
32959,94
32960,70
32961,71
32962,77
32964,3
32965,1
32966,67
32967,51
32968,26
32969,64
32970,71
32971,3
32972,7
32973,28
32974,77
32975,54
32976,71
32977,27
32979,34
32980,34
32981,29
32982,21
32983,36
32984,45
32985,33
32986,99
32987,2
32988,1
32990,99
32991,88
32992,92
32993,41
32994,59
32995,84
32996,93
32997,36
32998,22
32999,71
33000,31
33001,12
33002,72
33004,33
33005,87
33006,54
33007,49
33008,49
33009,36
33010,71
33011,31
33012,16
33013,64
33014,20
33015,18
33016,56
33018,95
33019,33
33020,75
33021,91
33022,53
33023,35
33024,76
33025,71
33027,69
33028,93
33029,32
33030,82
33034,51
33035,41
33036,30
33037,71
33038,27
33039,37
33040,15
33042,60
33043,85
33044,32
33045,40
33046,71
33047,91
33048,76
33049,20
33050,23
33051,72
33052,54
33053,27
33054,71
33055,94
33058,2
33059,53
33060,64
33061,85
33062,47
33063,28
33064,33
33065,70
33066,16
33070,71
33071,71
33072,11
33073,38
33074,40
33076,11
33077,31
33078,71
33079,27
33080,73
33081,15
33082,48
33084,64
33085,10
33086,94
33087,80
33088,89
33089,38
33091,13
33092,71
33093,28
33094,15
33095,42
33096,85
33097,52
33098,77
33099,15
33101,16
33102,79
33103,93
33104,71
33105,26
33107,73
33108,51
33109,84
33110,41
33111,95
33112,98
33113,46
33114,91
33115,71
33116,71
33117,1
33118,70
33119,83
33120,68
33121,83
33122,53
33123,56
33124,91
33125,32
33126,71
33127,54
33128,18
33129,42
33130,42
33131,89
33133,82
33134,32
33135,71
33136,71
33137,32
33139,83
33140,71
33141,52
33142,35
33143,16
33144,51
33145,70
33146,68
33147,71
33148,15
33149,45
33150,99
33151,26
33152,37
33153,31
33154,77
33155,79
33156,38
33158,71
33160,18
33161,71
33162,49
33163,49
33164,49
33165,77
33166,51
33167,37
33168,34
33169,71
33170,89
33171,38
33172,95
33173,33
33174,37
33175,8
33176,77
33177,83
33178,64
33179,41
33180,18
33181,71
33183,51
33185,73
33187,16
33188,11
33189,54
33190,38
33191,74
33192,37
33193,76
33194,20
33195,93
33196,74
33197,54
33198,28
33199,52
33200,63
33201,63
33203,51
33204,40
33206,93
33207,33
33208,91
33209,1
33210,17
33211,83
33212,17
33213,55
33214,94
33215,47
33216,43
33217,43
33218,16
33219,89
33220,59
33221,92
33222,12
33223,20
33224,23
33225,73
33226,92
33228,33
33230,33
33231,23
33232,7
33233,82
33234,93
33235,31
33236,40
33237,20
33239,54
33240,3
33241,11
33242,92
33243,95
33244,43
33246,55
33247,20
33248,73
33249,51
33251,43
33252,51
33253,55
33255,89
33257,85
33259,92
33260,72
33261,1
33262,36
33263,17
33264,92
33265,63
33268,13
33269,27
33270,92
33271,33
33272,64
33273,63
33274,91
33277,85
33278,12
33279,33
33280,83
33281,30
33282,86
33283,28
33285,63
33286,41
33287,77
33288,26
33289,1
33290,18
33291,68
33292,30
33293,1
33294,37
33295,54
33296,26
33298,0
33299,74
33300,43
33301,70
33302,89
33303,87
33304,17
33305,33
33306,16
33309,85
33310,89
33311,69
33312,37
33313,46
33314,70
33318,7
33319,74
33320,27
33321,10
33322,42
33323,64
33324,80
33325,1
33331,89
33333,45
33334,94
33335,12
33336,85
33337,28
33338,15
33340,26
33341,20
33342,4
33343,92
33344,41
33345,13
33346,32
33347,73
33348,48
33349,26
33350,51
33352,17
33353,1
33355,27
33356,85
33357,83
33358,34
33359,84
33361,92
33362,13
33363,99
33364,40
33365,54
33366,30
33367,84
33368,92
33370,28
33371,64
33372,92
33373,40
33374,90
33375,90
33376,45
33379,79
33380,37
33381,33
33382,17
33383,33
33384,92
33385,69
33386,44
33387,74
33389,17
33390,17
33391,80
33392,33
33393,1
33394,64
33397,77
33398,10
33399,93
33400,94
33401,74
33402,13
33403,16
33404,99
33405,28
33407,1
33409,17
33410,32
33411,69
33412,32
33413,54
33415,10
33416,63
33417,38
33419,83
33420,26
33421,40
33423,37
33424,77
33425,17
33426,9
33427,54
33428,13
33429,28
33430,38
33431,89
33432,94
33433,35
33434,40
33435,10
33436,78
33437,54
33438,12
33439,48
33441,99
33443,27
33444,65
33445,83
33446,77
33447,51
33448,18
33449,83
33450,27
33451,36
33452,36
33453,37
33455,42
33456,99
33457,99
33458,59
33459,30
33460,54
33464,64
33465,92
33466,33
33467,27
33468,37
33469,37
33470,62
33471,72
33472,27
33473,53
33475,16
33476,17
33477,54
33478,2
33479,89
33480,22
33481,22
33482,37
33483,53
33484,65
33485,89
33486,38
33487,67
33488,30
33490,15
33492,26
33494,8
33496,84
33497,77
33498,94
33499,56
33500,82
33501,37
33502,68
33503,79
33504,28
33505,13
33506,20
33507,40
33508,40
33509,40
33510,74
33511,72
33512,85
33513,25
33514,81
33515,26
33516,44
33517,92
33519,82
33520,18
33521,92
33522,92
33523,92
33524,20
33525,82
33526,30
33527,40
33528,70
33529,59
33530,92
33531,32
33532,86
33533,99
33535,77
33536,45
33537,34
33538,85
33540,53
33542,15
33543,40
33544,3
33545,32
33546,33
33547,74
33549,89
33550,54
33551,12
33552,98
33553,38
33554,92
33555,38
33556,37
33557,16
33558,40
33559,86
33560,40
33564,8
33565,93
33566,40
33567,17
33568,83
33569,33
33570,92
33571,74
33573,37
33574,40
33575,10
33576,54
33578,40
33579,37
33582,99
33583,82
33584,63
33585,83
33586,89
33587,18
33589,51
33591,17
33593,64
33594,16
33596,18
33597,1
33599,85
33600,30
33601,16
33602,97
33604,37
33605,86
33606,3
33607,76
33608,94
33609,47
33610,43
33612,59
33613,74
33614,54
33615,92
33616,82
33617,95
33618,47
33619,82
33620,27
33621,83
33622,22
33623,80
33624,69
33625,83
33626,13
33627,13
33628,13
33629,24
33630,23
33631,41
33634,59
33635,12
33636,45
33637,45
33638,31
33639,40
33642,90
33643,37
33644,25
33645,70
33646,36
33647,2
33648,40
33649,18
33650,40
33651,15
33652,55
33653,40
33654,64
33656,92
33657,1
33658,99
33659,40
33660,44
33661,45
33662,56
33663,28
33664,37
33665,1
33666,57
33667,92
33668,15
33669,30
33670,49
33671,18
33672,18
33673,82
33674,98
33676,18
33677,20
33678,18
33679,64
33680,92
33681,12
33682,75
33683,49
33684,27
33685,30
33686,98
33687,40
33688,56
33689,51
33691,24
33694,15
33695,33
33696,14
33697,49
33698,54
33700,63
33701,20
33702,91
33703,73
33704,49
33705,49
33706,77
33707,72
33708,78
33710,40
33712,84
33713,13
33714,17
33715,37
33716,89
33717,30
33718,83
33721,40
33722,17
33723,73
33724,4
33725,17
33727,11
33728,22
33729,38
33730,69
33731,62
33732,99
33733,16
33735,13
33736,16
33737,11
33739,42
33740,17
33741,89
33742,20
33743,53
33747,37
33748,55
33750,54
33751,51
33753,17
33754,17
33755,60
33756,95
33757,64
33758,98
33759,37
33760,28
33761,37
33762,94
33763,85
33765,18
33766,28
33767,68
33768,99
33769,9
33770,98
33771,36
33772,35
33773,59
33774,99
33775,92
33776,13
33777,85
33778,43
33779,91
33780,37
33785,37
33786,38
33787,16
33789,49
33790,56
33792,99
33793,89
33794,53
33795,67
33797,85
33798,85
33799,97
33800,47
33801,0
33802,0
33803,47
33804,0
33805,47
33806,92
33810,28
33811,92
33812,35
33813,59
33814,76
33815,11
33816,3
33818,53
33819,67
33820,97
33823,93
33824,80
33825,20
33826,8
33828,54
33829,59
33830,40
33831,13
33833,97
33834,86
33835,42
33836,18
33837,75
33839,56
33841,83
33842,25
33843,56
33844,21
33845,76
33846,4
33847,31
33848,31
33850,56
33852,40
33853,17
33854,56
33855,38
33857,49
33858,91
33859,81
33860,73
33862,81
33867,49
33868,91
33870,68
33871,56
33872,56
33873,17
33874,40
33876,16
33877,59
33878,76
33879,49
33880,74
33883,29
33884,59
33886,93
33887,48
33888,72
33889,89
33890,59
33891,67
33892,37
33896,73
33897,92
33898,43
33899,77
33900,34
33901,1
33902,99
33903,16
33904,60
33905,31
33906,12
33907,10
33909,17
33910,17
33911,59
33912,77
33913,16
33914,32
33915,40
33916,49
33917,20
33918,80
33919,25
33920,89
33921,21
33922,33
33923,74
33924,93
33925,4
33926,86
33927,92
33928,0
33929,12
33930,13
33931,74
33932,83
33933,73
33934,25
33935,21
33936,11
33938,52
33939,92
33940,98
33941,77
33942,94
33943,93
33944,11
33945,7
33946,45
33947,59
33948,3
33950,18
33951,68
33952,20
33953,46
33955,64
33956,11
33957,10
33958,49
33959,37
33960,63
33962,83
33963,94
33964,93
33965,36
33966,40
33967,40
33968,92
33969,56
33970,59
33971,33
33972,64
33973,37
33974,21
33975,55
33976,86
33977,1
33978,35
33979,11
33980,92
33983,36
33984,70
33985,16
33986,94
33987,40
33988,33
33989,37
33990,22
33991,54
33992,13
33994,3
33995,16
33996,33
33997,2
33998,18
33999,7
34000,94
34001,98
34002,17
34003,17
34004,82
34005,45
34006,13
34007,89
34009,33
34010,53
34011,89
34012,89
34015,98
34016,14
34017,33
34018,54
34019,28
34020,33
34021,16
34022,20
34023,15
34024,17
34025,65
34026,52
34027,98
34028,14
34029,79
34030,77
34031,12
34034,37
34035,33
34036,53
34037,42
34038,79
34043,54
34044,64
34045,57
34046,33
34047,54
34049,95
34050,99
34051,53
34052,77
34053,49
34055,10
34056,23
34057,59
34058,49
34060,63
34061,77
34063,13
34065,16
34067,18
34068,83
34069,12
34070,35
34071,47
34072,67
34073,54
34074,54
34075,54
34076,40
34077,81
34080,60
34081,72
34082,54
34083,88
34085,93
34086,53
34088,85
34089,25
34092,51
34093,40
34094,40
34096,7
34097,55
34098,40
34100,17
34101,40
34102,49
34104,49
34105,85
34106,94
34107,55
34108,48
34109,94
34110,40
34111,31
34112,33
34113,68
34114,77
34115,83
34116,54
34117,99
34120,27
34121,97
34122,53
34123,31
34124,42
34125,20
34127,40
34128,79
34129,37
34130,82
34131,40
34134,91
34135,27
34136,92
34138,37
34139,92
34140,37
34141,85
34142,37
34143,43
34144,29
34145,29
34146,29
34147,29
34148,29
34149,29
34150,29
34151,29
34152,29
34153,29
34156,0
34157,79
34159,24
34160,32
34161,12
34162,54
34163,69
34164,37
34165,32
34166,37
34167,7
34168,37
34170,72
34171,76
34172,18
34173,27
34175,40
34176,38
34177,16
34179,89
34180,73
34181,37
34184,10
34185,21
34186,77
34187,89
34188,12
34189,79
34190,22
34191,18
34192,27
34193,31
34194,18
34195,61
34196,10
34197,60
34198,20
34199,27
34200,74
34201,26
34202,37
34203,97
34205,92
34206,72
34207,10
34208,59
34209,54
34210,60
34211,79
34214,10
34215,38
34216,83
34217,31
34218,92
34219,91
34220,96
34221,28
34223,12
34224,69
34226,83
34227,98
34228,40
34229,77
34230,74
34232,2
34233,40
34234,38
34235,98
34237,24
34238,60
34240,82
34242,83
34243,93
34244,37
34245,84
34246,37
34247,93
34248,37
34250,76
34251,48
34252,49
34253,31
34254,59
34255,1
34256,76
34257,8
34258,20
34259,40
34262,43
34263,20
34266,41
34267,63
34268,28
34269,98
34270,94
34271,2
34273,75
34277,33
34278,67
34279,40
34280,70
34281,59
34282,37
34283,11
34284,59
34294,32
34295,40
34296,17
34297,94
34298,99
34299,81
34300,73
34302,34
34303,40
34304,95
34305,49
34306,86
34307,11
34308,49
34309,63
34311,40
34312,54
34313,2
34314,40
34315,40
34316,54
34317,62
34318,16
34319,90
34320,37
34321,33
34322,91
34323,33
34324,89
34325,20
34326,40
34327,73
34328,98
34329,98
34330,98
34331,38
34333,86
34334,83
34335,92
34337,32
34338,49
34339,92
34340,40
34341,11
34343,10
34344,41
34345,49
34347,7
34348,77
34350,23
34353,23
34355,62
34356,10
34357,10
34358,49
34359,10
34360,10
34361,49
34362,18
34365,59
34366,1
34367,86
34368,81
34369,17
34370,15
34371,23
34372,51
34373,18
34375,51
34376,32
34377,18
34378,17
34379,89
34380,64
34381,34
34383,10
34384,42
34390,49
34392,27
34393,13
34394,17
34395,33
34396,62
34397,67
34398,1
34399,59
34400,96
34401,37
34402,37
34403,33
34404,93
34405,54
34406,41
34407,49
34408,69
34409,99
34410,3
34411,40
34412,40
34413,13
34414,3
34415,37
34416,59
34417,98
34419,16
34420,90
34421,12
34423,80
34425,29
34426,76
34427,16
34428,15
34429,32
34430,59
34431,72
34433,24
34436,63
34437,40
34438,24
34439,46
34440,12
34441,33
34442,59
34443,92
34444,12
34446,64
34447,27
34448,3
34449,40
34450,40
34452,91
34453,72
34454,32
34455,31
34457,28
34458,16
34459,83
34460,47
34461,35
34462,15
34463,8
34464,48
34465,57
34466,17
34467,17
34468,33
34470,74
34471,46
34472,51
34473,74
34474,88
34475,20
34476,7
34477,48
34478,89
34479,51
34480,95
34481,91
34482,37
34483,92
34484,92
34485,87
34486,92
34487,7
34488,92
34489,91
34490,91
34491,92
34492,91
34493,92
34494,92
34495,59
34497,17
34498,51
34499,86
34500,37
34501,40
34502,23
34503,87
34504,37
34505,72
34506,49
34507,59
34508,51
34509,55
34510,79
34511,73
34512,37
34513,20
34515,74
34520,26
34522,16
34523,40
34524,4
34525,13
34526,46
34527,16
34529,97
34530,97
34531,91
34532,40
34533,54
34534,45
34535,92
34536,2
34537,16
34538,85
34539,91
34540,91
34541,91
34542,15
34543,85
34544,49
34545,79
34546,32
34548,42
34549,92
34550,34
34551,92
34552,17
34553,59
34554,40
34556,40
34557,20
34558,7
34562,77
34563,45
34566,83
34567,59
34568,34
34569,20
34570,64
34571,57
34572,20
34573,18
34574,87
34575,37
34576,37
34578,20
34579,40
34580,11
34582,34
34583,70
34585,51
34586,21
34587,37
34588,72
34589,13
34591,33
34592,17
34593,86
34594,14
34595,8
34596,13
34597,33
34598,37
34599,37
34600,8
34601,24
34602,64
34603,79
34604,40
34605,92
34606,91
34607,68
34609,37
34610,34
34611,33
34612,54
34613,93
34614,17
34615,27
34616,37
34617,16
34618,74
34619,76
34627,7
34628,37
34629,37
34630,48
34632,18
34634,13
34637,18
34645,51
34646,53
34647,73
34649,89
34650,91
34651,55
34653,33
34654,2
34655,72
34656,81
34657,37
34658,37
34659,37
34660,0
34661,16
34662,37
34663,37
34664,33
34665,57
34666,15
34667,92
34668,17
34669,27
34670,64
34671,64
34672,32
34673,77
34674,91
34675,35
34676,80
34677,83
34678,16
34679,2
34680,26
34681,59
34682,33
34683,20
34684,0
34685,37
34686,37
34688,18
34689,17
34690,13
34691,17
34697,59
34698,28
34700,62
34701,77
34702,54
34703,44
34704,72
34705,87
34706,20
34709,37
34710,33
34711,13
34713,45
34716,20
34720,59
34721,80
34724,44
34725,82
34727,2
34728,17
34729,64
34730,81
34731,8
34732,33
34733,26
34736,20
34737,34
34738,37
34740,64
34741,38
34743,89
34744,92
34745,89
34748,37
34749,17
34751,54
34752,98
34753,97
34754,41
34757,82
34758,33
34761,1
34762,98
34763,24
34764,49
34765,77
34766,91
34768,31
34769,95
34770,16
34771,89
34772,75
34773,68
34774,77
34775,59
34776,85
34777,1
34778,60
34779,42
34780,38
34781,32
34787,40
34790,80
34791,49
34792,17
34793,63
34794,94
34795,33
34796,88
34797,76
34799,92
34801,94
34802,73
34804,35
34805,92
34807,91
34808,82
34810,92
34812,45
34813,82
34814,1
34815,77
34816,4
34817,76
34818,75
34819,43
34821,99
34822,55
34823,89
34824,2
34825,76
34826,59
34827,41
34828,0
34829,94
34830,92
34831,33
34832,33
34834,28
34835,76
34836,40
34837,55
34838,96
34839,31
34840,49
34842,51
34843,83
34844,95
34845,51
34846,47
34847,14
34848,40
34849,7
34850,33
34852,37
34853,72
34854,68
34855,20
34856,13
34857,70
34858,91
34859,89
34860,10
34861,16
34862,27
34863,11
34864,86
34865,74
34866,60
34867,60
34868,49
34869,51
34870,99
34871,10
34873,95
34875,97
34876,29
34877,51
34878,54
34882,1
34883,1
34884,59
34885,64
34886,46
34887,45
34888,73
34889,83
34890,89
34891,83
34892,49
34893,64
34894,92
34895,83
34897,51
34900,48
34901,89
34902,97
34903,75
34904,18
34905,43
34906,38
34907,48
34909,23
34910,15
34911,49
34912,63
34915,14
34916,70
34917,49
34919,1
34920,59
34922,91
34923,18
34924,34
34925,43
34926,17
34927,17
34928,92
34929,92
34930,13
34931,22
34932,37
34933,37
34934,33
34935,85
34936,38
34937,51
34938,8
34939,0
34940,13
34941,18
34942,89
34943,92
34944,92
34945,33
34946,82
34947,33
34948,59
34949,40
34950,68
34953,49
34954,40
34956,72
34957,0
34959,82
34962,80
34965,48
34966,12
34967,81
34968,37
34970,0
34971,92
34973,41
34974,45
34975,33
34977,95
34978,85
34979,89
34981,18
34982,98
34984,40
34985,12
34986,17
34987,91
34988,76
34989,18
34990,27
34992,54
34994,18
34995,49
34996,59
34997,42
34999,49
35000,10
35001,77
35002,3
35003,33
35004,49
35006,40
35007,49
35008,70
35009,41
35012,33
35013,34
35014,3
35015,77
35016,31
35017,16
35021,35
35022,33
35023,49
35024,28
35025,14
35026,75
35027,80
35029,92
35031,62
35032,49
35033,98
35034,59
35035,94
35036,87
35037,96
35038,37
35039,37
35040,33
35041,34
35042,17
35043,40
35044,86
35045,94
35046,92
35047,92
35049,35
35050,18
35051,38
35053,1
35055,70
35057,37
35058,37
35059,80
35060,72
35061,9
35062,32
35063,14
35066,55
35067,91
35068,53
35069,49
35070,34
35071,17
35072,43
35074,1
35075,94
35076,16
35077,37
35078,59
35079,37
35080,22
35081,20
35082,33
35083,17
35084,75
35086,96
35087,20
35088,83
35090,3
35091,2
35092,54
35093,93
35094,99
35095,53
35096,49
35097,34
35098,98
35099,14
35101,22
35104,12
35105,88
35106,85
35107,83
35108,74
35109,88
35110,18
35112,36
35113,8
35115,38
35116,49
35117,91
35118,40
35119,12
35120,89
35121,23
35122,41
35123,63
35125,53
35126,74
35127,17
35128,34
35132,37
35133,27
35135,49
35136,27
35138,74
35139,83
35140,37
35141,62
35142,49
35143,48
35144,48
35145,93
35146,33
35147,94
35148,37
35149,74
35152,35
35153,13
35154,49
35155,43
35156,27
35157,34
35158,34
35159,15
35160,13
35161,3
35162,1
35164,22
35165,15
35167,81
35168,49
35169,54
35170,69
35171,69
35172,48
35173,69
35174,99
35175,35
35177,92
35178,57
35179,82
35180,17
35182,96
35183,13
35184,46
35185,20
35186,92
35187,1
35188,35
35189,14
35190,91
35191,42
35193,99
35194,27
35195,59
35196,92
35197,43
35198,16
35199,92
35201,49
35203,37
35204,44
35205,33
35206,41
35207,41
35208,27
35210,89
35211,12
35212,53
35213,92
35214,82
35215,96
35216,27
35217,37
35218,29
35221,20
35222,14
35224,62
35225,95
35226,36
35227,99
35228,1
35229,49
35231,53
35232,12
35233,15
35234,4
35236,46
35237,75
35238,43
35239,94
35240,93
35241,32
35242,49
35243,38
35244,11
35245,84
35246,49
35247,33
35248,17
35249,73
35251,49
35252,49
35253,49
35254,33
35255,40
35256,14
35258,79
35259,91
35260,38
35261,28
35265,33
35266,33
35268,27
35269,51
35270,79
35271,36
35272,54
35273,54
35274,54
35275,89
35276,60
35277,33
35278,15
35279,38
35281,92
35282,0
35283,49
35284,49
35287,99
35288,27
35289,51
35290,15
35291,15
35293,13
35294,93
35295,59
35296,15
35297,15
35298,69
35299,13
35300,0
35302,80
35303,15
35304,33
35305,10
35306,54
35307,43
35308,4
35310,22
35311,49
35313,37
35314,22
35316,40
35317,23
35322,84
35326,37
35329,69
35330,10
35331,74
35332,51
35333,18
35334,72
35335,93
35336,37
35337,94
35338,1
35341,74
35342,10
35344,23
35345,36
35346,92
35349,45
35350,18
35351,68
35352,14
35353,71
35354,18
35355,22
35356,94
35357,24
35358,37
35359,76
35360,18
35361,33
35362,22
35363,53
35364,92
35365,73
35366,15
35367,37
35368,37
35369,84
35370,85
35371,49
35372,49
35373,49
35374,16
35375,28
35377,74
35378,59
35379,14
35380,14
35381,14
35382,93
35383,1
35384,37
35385,49
35386,22
35387,13
35388,37
35389,93
35391,42
35392,12
35393,16
35394,38
35395,13
35396,49
35397,57
35398,54
35399,14
35400,41
35401,7
35402,99
35403,12
35408,23
35409,51
35410,72
35411,38
35412,4
35413,40
35414,93
35415,31
35416,93
35417,89
35418,13
35419,64
35420,11
35421,11
35422,3
35423,41
35424,33
35425,44
35426,25
35427,41
35428,37
35429,37
35430,37
35431,7
35432,54
35433,23
35434,27
35436,37
35437,82
35438,76
35439,64
35440,59
35441,37
35442,15
35443,16
35447,70
35448,40
35449,14
35450,40
35451,69
35452,24
35454,49
35455,92
35456,49
35457,49
35458,74
35459,41
35460,69
35461,53
35462,33
35463,1
35464,15
35465,78
35466,13
35467,33
35468,33
35469,33
35470,18
35471,27
35472,69
35473,84
35474,85
35475,98
35477,79
35478,62
35479,41
35480,94
35481,14
35483,17
35484,33
35485,1
35486,59
35487,92
35488,0
35489,28
35490,40
35491,49
35492,35
35493,17
35494,54
35495,13
35496,85
35497,38
35499,65
35500,15
35501,91
35502,35
35503,33
35504,33
35505,1
35506,55
35507,27
35508,13
35509,37
35510,77
35511,63
35512,94
35513,40
35514,18
35515,99
35516,22
35517,76
35518,7
35519,2
35520,34
35521,68
35523,37
35524,99
35526,93
35527,37
35528,7
35529,48
35530,6
35531,49
35532,13
35533,76
35534,63
35535,8
35536,99
35537,76
35538,59
35539,26
35540,22
35541,49
35542,40
35543,1
35544,75
35545,16
35546,38
35548,85
35550,28
35551,37
35552,15
35553,99
35554,18
35555,1
35556,18
35557,72
35558,31
35559,31
35561,54
35562,18
35563,18
35564,72
35565,95
35566,95
35567,55
35570,7
35571,49
35572,89
35573,95
35574,0
35575,27
35576,85
35577,84
35578,41
35579,14
35580,51
35581,83
35582,68
35583,4
35584,81
35586,13
35587,59
35588,81
35589,13
35590,49
35591,93
35592,14
35593,92
35594,86
35595,49
35596,34
35597,21
35598,91
35599,80
35600,92
35601,34
35602,29
35606,54
35607,1
35608,93
35610,36
35611,85
35612,73
35613,28
35614,25
35615,84
35616,22
35617,22
35618,16
35619,16
35620,35
35621,20
35622,11
35623,11
35624,11
35625,11
35626,11
35627,11
35628,11
35629,11
35630,11
35631,88
35632,27
35633,47
35634,95
35637,16
35638,1
35639,79
35640,10
35641,76
35642,97
35644,82
35645,91
35646,55
35647,62
35648,13
35649,59
35650,45
35652,7
35653,17
35654,38
35658,27
35659,27
35661,33
35662,14
35663,18
35664,93
35665,30
35666,30
35667,98
35668,31
35669,27
35670,46
35671,22
35672,49
35673,49
35674,26
35675,15
35676,97
35677,8
35678,53
35679,80
35680,53
35681,20
35682,26
35683,68
35684,16
35685,89
35686,33
35687,89
35688,74
35689,14
35690,72
35691,37
35692,83
35693,14
35694,59
35695,12
35696,64
35697,83
35698,13
35699,10
35700,41
35702,17
35703,4
35704,74
35705,97
35706,13
35707,24
35708,46
35709,51
35710,45
35711,26
35712,32
35713,30
35714,98
35715,31
35717,48
35719,35
35720,35
35721,88
35722,20
35723,93
35724,22
35725,41
35726,12
35727,1
35728,17
35729,17
35730,17
35731,52
35733,13
35734,30
35735,20
35736,49
35737,18
35738,42
35739,36
35740,37
35742,31
35744,28
35745,35
35746,92
35747,54
35748,20
35749,3
35750,65
35751,65
35752,68
35753,12
35755,91
35756,91
35757,92
35759,56
35760,63
35761,11
35763,27
35764,42
35765,37
35768,96
35769,37
35770,25
35771,14
35772,20
35773,92
35774,7
35775,16
35776,62
35777,13
35778,85
35779,98
35780,99
35781,15
35782,37
35783,80
35784,92
35785,37
35786,94
35787,94
35788,15
35790,82
35791,84
35792,88
35793,15
35796,85
35805,1
35807,22
35808,86
35809,96
35810,7
35811,18
35812,34
35813,15
35815,8
35816,64
35818,33
35819,59
35820,74
35821,17
35822,17
35823,7
35824,23
35828,93
35829,89
35830,84
35831,17
35833,33
35834,22
35835,42
35836,62
35837,10
35838,40
35839,11
35841,95
35842,77
35843,54
35844,54
35845,54
35846,91
35847,91
35848,80
35849,59
35850,59
35851,59
35852,43
35853,72
35855,20
35856,84
35857,92
35858,86
35859,92
35860,15
35861,31
35862,72
35863,95
35864,13
35865,13
35866,16
35867,15
35870,45
35872,42
35873,18
35874,80
35875,11
35877,11
35879,56
35883,18
35884,13
35888,32
35889,59
35890,11
35891,80
35892,43
35893,78
35894,45
35895,18
35896,46
35898,51
35899,42
35900,53
35901,85
35902,33
35903,99
35904,16
35906,41
35907,69
35909,35
35910,43
35911,89
35912,37
35913,37
35915,35
35916,77
35918,43
35920,7
35921,95
35922,46
35925,54
35926,22
35927,62
35928,44
35930,17
35931,91
35932,31
35933,60
35934,13
35935,13
35936,23
35937,28
35940,91
35941,20
35942,16
35943,85
35944,85
35945,85
35946,37
35948,49
35949,63
35950,13
35952,35
35953,18
35954,60
35956,60
35957,17
35958,18
35959,10
35960,51
35961,10
35962,89
35963,63
35964,17
35965,2
35966,16
35968,32
35972,92
35973,79
35974,76
35975,11
35976,89
35977,73
35980,2
35983,92
35984,52
35985,17
35987,86
35989,99
35990,74
35991,85
35992,95
35993,97
35994,74
35995,13
35996,12
35997,82
35998,28
36000,86
36002,10
36003,11
36004,14
36005,92
36006,79
36007,86
36008,3
36009,20
36010,17
36012,35
36013,76
36014,29
36015,92
36016,22
36017,13
36018,17
36020,14
36021,14
36022,14
36023,13
36024,27
36026,8
36027,37
36028,49
36029,37
36030,7
36031,23
36032,83
36033,59
36034,87
36035,71
36036,40
36037,11
36038,99
36039,72
36040,13
36041,47
36042,59
36043,53
36044,35
36045,45
36046,92
36047,59
36048,11
36050,33
36051,98
36052,3
36053,3
36054,91
36055,14
36057,92
36059,42
36064,64
36065,18
36066,73
36067,83
36068,98
36069,27
36071,37
36072,45
36073,18
36074,13
36075,46
36078,85
36079,33
36080,17
36081,18
36082,95
36083,47
36084,53
36085,15
36087,37
36089,92
36090,2
36091,38
36092,75
36093,99
36094,98
36098,49
36099,86
36100,12
36101,92
36103,94
36104,54
36105,92
36106,37
36107,29
36108,29
